date,energy_abs,energy_mean,energy_std,post_count,avg_energy,title_count,MA_7,MA_30,MA_60,stable_MA,ratio,emotion_momentum,emotion_acceleration,emotion_volatility,emotion_rsi,emotion_deviation,panic_threshold,calm_threshold,extreme_threshold,twii_open,twii,twii_volume,twii_ret,MA_200,cycle_phase,emotion_intensity,phase_confidence,buy_signal_cycle,sell_signal_cycle,signal_confidence,signal_reason,top_titles,news_titles
2023-01-10,639.0,27.782608695652176,21.2452273180229,23.0,27.782608695652176,23.0,629.5714285714286,843.2333333333333,886.5833333333334,843.2333333333333,0.7577973672767522,0.05806450176102307,-0.08024115460022407,0.29255431135436305,50.282250453272496,-0.2196894041030595,1.4174348552142688,1.1280260678317506,1.5820957800911553,14796.26953125,14802.9599609375,2069800.0,0.34401625339106623,14346.648447265625,正常期,低,0.5,False,False,0.0,,"🔥[95] [新聞] 韓媒：三星3奈米良率""已臻完美""、台積電<br>🔥[59] [新聞] 群創營收低迷 去年恐虧300億<br>🔥[53] [新聞] 神準大摩「大熊」再發警告 美股可能再跌<br>🔥[45] [新聞] [新聞] 臺企銀2022年獲利倍增 首破百億<br>🔥[42] [請益] 那斯達克正2竟然有發股息?<br>🔥[41] [新聞] 郭哲榮：台積電營收居然沒達低標 巴菲特<br>🔥[38] [新聞] 國安基金進場121個交易日 砸545億護盤<br>🔥[35] [請益] 0050要等除息再賣嗎<br>🔥[25] [標的] 元大美債20年正二<br>🔥[25] [新聞] 中菲行看海空運已近谷底 有春燕飛來跡象","🔥[95] [新聞] 韓媒：三星3奈米良率""已臻完美""、台積電<br>🔥[59] [新聞] 群創營收低迷 去年恐虧300億<br>🔥[53] [新聞] 神準大摩「大熊」再發警告 美股可能再跌<br>🔥[45] [新聞] [新聞] 臺企銀2022年獲利倍增 首破百億<br>🔥[41] [新聞] 郭哲榮：台積電營收居然沒達低標 巴菲特"
2023-01-11,939.0,34.77777777777778,26.91058318170543,27.0,34.03703703703704,27.0,644.4285714285714,840.8666666666667,890.1833333333333,840.8666666666667,1.116704986918259,0.35890761964150686,0.3008431178804838,0.27996260831967545,46.29279930274242,0.1489706822149584,1.4174348552142688,1.1280260678317506,1.5820957800911553,14822.8603515625,14751.4404296875,1986800.0,-0.34803533473002357,14343.889047851562,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[100] [新聞] 中國爛尾芯片廠的下場 竟淪為養雞場<br>🔥[99] [新聞] 「台灣先生」谷月涵：台股可能再下探萬一<br>🔥[97] [新聞] 史上最嚴打房 業界：全台建商將倒一半<br>🔥[58] [新聞] 摩根大通料美國CPI將低於預期 美股投資者<br>🔥[52] [新聞] 魏哲家再加碼買進台積電 連續3個月買467<br>🔥[46] [新聞] 力積電黃崇仁：將與印度簽合作協議 協助<br>🔥[45] [請益] 最近很多人在說債券ETF<br>🔥[39] [新聞] 房市淡 遠雄要賣地<br>🔥[37] [新聞] 《失落的方舟》開服前夕官方喊卡<br>🔥[36] [新聞] 快訊／全美航班大規模「停飛」 至少400架,🔥[100] [新聞] 中國爛尾芯片廠的下場 竟淪為養雞場<br>🔥[99] [新聞] 「台灣先生」谷月涵：台股可能再下探萬一<br>🔥[97] [新聞] 史上最嚴打房 業界：全台建商將倒一半<br>🔥[58] [新聞] 摩根大通料美國CPI將低於預期 美股投資者<br>🔥[52] [新聞] 魏哲家再加碼買進台積電 連續3個月買467
2023-01-12,643.0,45.92857142857143,31.141029788106493,14.0,44.5,14.0,644.1428571428571,818.4333333333333,887.9,818.4333333333333,0.7856473750661834,-0.3310576118520756,-0.6899652314935825,0.27535687836122114,46.508249078292714,-0.19106262114355912,1.4174348552142688,1.1280260678317506,1.5820957800911553,14780.580078125,14731.6396484375,1812900.0,-0.13422947639846194,14341.03064453125,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[100] [新聞] 大立光法說看法悲觀，董座稱需求變差且存<br>🔥[100] [新聞] 特斯拉車主衝店抗議大砍價　結果看太便<br>🔥[87] [新聞] 政院今通過特別條例將普發6000元現金<br>🔥[59] [請益] 沒配股配息的個股，投資價值比較低？<br>🔥[58] [新聞] 台積電法說後8成會漲 大摩估漲「這麼多」<br>🔥[54] [請益] 債券ETF進場時機？<br>🔥[38] [新聞] 連巴菲特、老虎基金都套牢 謝金河見1現<br>🔥[32] [新聞] 合一「速必一」改善疤痕美容臨床試驗發表<br>🔥[24] [標的] 8261 富鼎  跟著董事一起賣<br>🔥[24] [新聞] 董娘入投資群組玩當沖！結果遇到假老師,🔥[100] [新聞] 大立光法說看法悲觀，董座稱需求變差且存<br>🔥[100] [新聞] 特斯拉車主衝店抗議大砍價　結果看太便<br>🔥[87] [新聞] 政院今通過特別條例將普發6000元現金<br>🔥[58] [新聞] 台積電法說後8成會漲 大摩估漲「這麼多」<br>🔥[38] [新聞] 連巴菲特、老虎基金都套牢 謝金河見1現
2023-01-13,634.0,33.36842105263158,20.87585135008015,19.0,33.36842105263158,19.0,629.0,798.2666666666667,881.45,798.2666666666667,0.7942208117588108,0.008573436692627334,0.33963104854470294,0.26957407184146615,41.395236625577205,-0.1820955141746003,1.4174348552142688,1.1280260678317506,1.5820957800911553,14923.0498046875,14824.1298828125,1786500.0,0.6278339450477288,14337.411245117188,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 特斯拉下調所有車型美國售價<br>🔥[59] [請益] 本金小的操作方式和選股策略<br>🔥[48] [新聞] 擴大海外產能！台積電增日本第2座廠、評估歐洲建廠<br>🔥[46] [新聞]  Factset 最新調查：長榮航(2618-TW)EPS<br>🔥[43] [新聞] 國外論壇販售華航會員資料，外洩名單包含<br>🔥[39] [請益] 有辦法查到自己投資生涯共輸了多少嗎?<br>🔥[34] [新聞] 蘋果：庫克今年減薪逾4成 應本人要求<br>🔥[34] [新聞] 彭博：台積電將率先擺脫晶片業景氣低谷<br>🔥[33] [新聞] 韓國浦項報價暴漲 中鋼2月內銷盤價漲定了<br>🔥[31] [新聞] 年啟動降息？ 4現象暗示通膨觸頂 謝金河,🔥[100] [新聞] 特斯拉下調所有車型美國售價<br>🔥[48] [新聞] 擴大海外產能！台積電增日本第2座廠、評估歐洲建廠<br>🔥[46] [新聞]  Factset 最新調查：長榮航(2618-TW)EPS<br>🔥[43] [新聞] 國外論壇販售華航會員資料，外洩名單包含<br>🔥[34] [新聞] 蘋果：庫克今年減薪逾4成 應本人要求
2023-01-14,685.0,48.92857142857143,33.50422312236126,14.0,48.92857142857143,14.0,656.5714285714286,792.9333333333333,865.0,792.9333333333333,0.8638809483773332,0.06966013661852244,0.061086699925895105,0.25742437236320587,46.97050924766326,-0.11061740007963908,1.4174348552142688,1.1280260678317506,1.5820957800911553,14923.0498046875,14824.1298828125,1786500.0,0.0,14334.332294921875,正常期,低,0.5,False,False,0.0,,🔥[100] [心得] 凱基詐騙分享2<br>🔥[100] [心得] 凱基詐騙分享<br>🔥[89] [請益] 現在是新一輪的多頭重啟？暴風雨前寧靜？<br>🔥[82] [新聞] 50萬翻到數千萬 30歲股神給的投資3堂課<br>🔥[69] [新聞] 台積電驚天一擊 把一掛大廠打趴在地！謝<br>🔥[42] [新聞] 國賓處分台積電全數股票870張 總金額逾4<br>🔥[39] [新聞] 高燦鳴︰全球晶片癮 支撐台積電主導地位<br>🔥[39] [新聞] 台美貿易倡議第二回合談判 台美爭取約定<br>🔥[38] [新聞] 國建今年目標推案量 衝160億元<br>🔥[34] [標的] 3293.TW 鈊象,🔥[82] [新聞] 50萬翻到數千萬 30歲股神給的投資3堂課<br>🔥[69] [新聞] 台積電驚天一擊 把一掛大廠打趴在地！謝<br>🔥[42] [新聞] 國賓處分台積電全數股票870張 總金額逾4<br>🔥[39] [新聞] 高燦鳴︰全球晶片癮 支撐台積電主導地位<br>🔥[39] [新聞] 台美貿易倡議第二回合談判 台美爭取約定
2023-01-15,499.0,49.9,31.49761895762916,10.0,49.9,10.0,660.5714285714286,775.0333333333333,848.8333333333334,775.0333333333333,0.6438432755580406,-0.22003767281929265,-0.2896978094378151,0.25304128935153525,51.22563457916323,-0.33717764309887527,1.4174348552142688,1.1280260678317506,1.5820957800911553,14923.0498046875,14824.1298828125,1786500.0,0.0,14332.252294921875,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 外資挺台積 目標價746元<br>🔥[100] [請益] 要怎麼辨別是死貓跳還是趨勢扭轉了<br>🔥[68] [標的] 2330 台積電最近是不是過熱了<br>🔥[55] [新聞] 三星電子可能縮減晶圓代工開支 因應市況<br>🔥[51] [新聞] 中國12月進出口大幅下滑 經濟前景不佳<br>🔥[35] [新聞] 阿里割賣了黃金股 有稱遭建150個黨支部<br>🔥[32] [新聞] 獨／蔡明忠認「對不起股東」！　在防疫險<br>🔥[31] [心得] 01/16~01/20 美股經濟數據&財報行事曆<br>🔥[15] [新聞] 不力搶台積電訂單，EPS卻成同業之王！聖<br>🔥[12] [新聞] 泰山之爭 估6月後判決,🔥[100] [新聞] 外資挺台積 目標價746元<br>🔥[55] [新聞] 三星電子可能縮減晶圓代工開支 因應市況<br>🔥[51] [新聞] 中國12月進出口大幅下滑 經濟前景不佳<br>🔥[35] [新聞] 阿里割賣了黃金股 有稱遭建150個黨支部<br>🔥[32] [新聞] 獨／蔡明忠認「對不起股東」！　在防疫險
2023-01-16,936.0,32.275862068965516,25.630473703503995,29.0,30.896551724137932,29.0,710.7142857142857,784.1,842.4,784.1,1.1937252901415636,0.549882014583523,0.7699196874028157,0.2634727906851909,62.78995708107322,0.230505631420163,1.4094054100458038,1.1280260678317506,1.5820957800911553,14895.259765625,14927.009765625,1611600.0,0.6940028428365386,14332.75869140625,警戒期,中,0.6,False,False,0.0,,🔥[100] [新聞] 特斯拉美國大降價 台灣跟進？公司：並未調整售價<br>🔥[76] [新聞] 臺慶科車用、網通需求佳 下半年重返旺<br>🔥[71] [新聞] 特斯拉破盤降價！車主變盤子氣炸「這輩子<br>🔥[65] [新聞] 友達、群創啟動人事精簡<br>🔥[59] [新聞] 尾牙只有餐盒！富邦金年終入袋　員工見數<br>🔥[59] [新聞] 和碩：夏季業績會跳比兔子高<br>🔥[58] [新聞] 台光電桃園廠儲存槽自燃爆炸 消防全力搶<br>🔥[53] [新聞] 聯電去年營業利益破千億 每股賺7.09元<br>🔥[51] [新聞] 做空美元成為熱門交易 投資人料Fed將放緩<br>🔥[37] [新聞] 訂單破浪 東哥遊艇衝漲停、新高在望,🔥[100] [新聞] 特斯拉美國大降價 台灣跟進？公司：並未調整售價<br>🔥[76] [新聞] 臺慶科車用、網通需求佳 下半年重返旺<br>🔥[71] [新聞] 特斯拉破盤降價！車主變盤子氣炸「這輩子<br>🔥[65] [新聞] 友達、群創啟動人事精簡<br>🔥[59] [新聞] 尾牙只有餐盒！富邦金年終入袋　員工見數
2023-01-17,772.0,25.733333333333334,21.14145027050486,30.0,25.066666666666666,30.0,729.7142857142857,795.8666666666667,839.1,795.8666666666667,0.9700117272574971,-0.22371356288406652,-0.7735955774675896,0.23653476307167337,48.92103402792821,0.0016594939775248568,1.4092444765721175,1.1241345096919517,1.5820957800911553,14922.33984375,14932.9296875,1772600.0,0.03965912776873193,14335.707939453125,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[100] [新聞] 中國人口減少85萬首次出現下滑<br>🔥[60] [新聞] 國內首例特斯拉突大降價 7車主認欺瞞求償<br>🔥[59] [新聞] 台股虎年「收紅」封關 平均每位股民虧損6<br>🔥[45] [標的] 2303 聯電 等待空<br>🔥[41] [新聞] BBC：美中晶片戰爭 美國正占上風<br>🔥[40] [新聞] 國泰蔡家買全家金管會核定「過關」！<br>🔥[40] [新聞] 特斯拉從科技公司降為汽車公司，提振科<br>🔥[37] [標的] 美債務達上限 00679B下市？<br>🔥[31] [新聞] 《歐股》經濟數據讚，英國股市逼近史高、<br>🔥[29] [新聞] 聯電示警 訂單能見度偏低,🔥[100] [新聞] 中國人口減少85萬首次出現下滑<br>🔥[60] [新聞] 國內首例特斯拉突大降價 7車主認欺瞞求償<br>🔥[59] [新聞] 台股虎年「收紅」封關 平均每位股民虧損6<br>🔥[41] [新聞] BBC：美中晶片戰爭 美國正占上風<br>🔥[40] [新聞] 國泰蔡家買全家金管會核定「過關」！
2023-01-18,616.0,38.5,28.91827565168205,16.0,38.5,16.0,683.5714285714286,788.2333333333333,839.6333333333333,788.2333333333333,0.7814944813295556,-0.1885172459279415,0.03519631695612502,0.2329347788809766,47.437560726501374,-0.19283695487022307,1.4092444765721175,1.1241345096919517,1.5820957800911553,14922.33984375,14932.9296875,1772600.0,0.0,14338.6571875,正常期,低,0.5,False,False,0.0,,🔥[100] [請益] 買高股息ETF的在資產配置上的意義是什麼?<br>🔥[78] [新聞] 2023年全球採用AI工具設計晶片的支出高達<br>🔥[68] [新聞] 22年新低！去年12月失業率3.52％、全年<br>🔥[62] [新聞] NCC通過了！遠傳併亞太、台灣大併台灣之星<br>🔥[60] [新聞] 2022年GDP「保3」落空 第4季經濟陷負成<br>🔥[56] [新聞] 日本央行維持殖利率曲線管控政策不變 日<br>🔥[42] [新聞] 2023年連鎖餐飲漲價第一槍 路易莎咖啡<br>🔥[30] [新聞] 台美21世紀貿易談判順利 數周內可望簽早<br>🔥[25] [新聞] 謝金河：否極泰來 兔年大轉折<br>🔥[21] [標的] 能源電力 ETF 選擇,🔥[78] [新聞] 2023年全球採用AI工具設計晶片的支出高達<br>🔥[68] [新聞] 22年新低！去年12月失業率3.52％、全年<br>🔥[62] [新聞] NCC通過了！遠傳併亞太、台灣大併台灣之星<br>🔥[60] [新聞] 2022年GDP「保3」落空 第4季經濟陷負成<br>🔥[56] [新聞] 日本央行維持殖利率曲線管控政策不變 日
2023-01-19,256.0,36.57142857142857,16.256866681058632,7.0,36.57142857142857,7.0,628.2857142857143,752.7666666666667,831.0166666666667,752.7666666666667,0.3400788203515919,-0.44141566097796364,-0.25289841505002214,0.22596665165183225,43.48773040454286,-0.6467857912376084,1.3956950921614224,1.1210225513881695,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14341.606435546875,正常期,低,0.5,False,False,0.0,,🔥[64] [新聞] 快訊／鴻海發重訊！「投資紫光案」投審會<br>🔥[47] [新聞] 英特爾進擊 年底前推3奈米<br>🔥[39] [新聞] 年終All In還留現？ 網反籲：加碼006208<br>🔥[35] [新聞] 全球500大品牌台灣3家上榜！台積電排87名<br>🔥[32] [新聞] 美股恐慌指數已跌至20以下 策略師憂股市<br>🔥[27] [新聞] 三星美國德州泰勒晶圓廠 2023 年完工，生<br>🔥[12] [新聞] 台股2023展望佳 大華銀投信：1975以來的兔年平均投報率表現,🔥[64] [新聞] 快訊／鴻海發重訊！「投資紫光案」投審會<br>🔥[47] [新聞] 英特爾進擊 年底前推3奈米<br>🔥[39] [新聞] 年終All In還留現？ 網反籲：加碼006208<br>🔥[35] [新聞] 全球500大品牌台灣3家上榜！台積電排87名<br>🔥[32] [新聞] 美股恐慌指數已跌至20以下 策略師憂股市
2023-01-20,544.0,49.45454545454545,35.80325023336188,11.0,49.45454545454545,11.0,615.4285714285714,737.4666666666667,825.45,737.4666666666667,0.7376604592297956,0.3975816388782037,0.8389972998561673,0.21773873439806643,48.24669113076906,-0.23266242657869513,1.3956950921614224,1.1210225513881695,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14345.185786132812,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 特斯拉再出招！改款Model 3外型曝光　陸<br>🔥[99] [新聞] 美國達31.4兆美元債務上限 專家示警：8<br>🔥[90] [新聞] 「越南版台灣50」被買到世界第二大 00885<br>🔥[72] [新聞] Google裁員1.2萬人！全球員額縮減6%<br>🔥[56] [標的] 特斯拉 TSLA.US 盤子多<br>🔥[35] [新聞] 許勝雄獨子小年夜震撼彈 康舒砸153億併<br>🔥[31] [新聞] 華爾街大多頭：2條件若到位 美股今年躍漲<br>🔥[27] [新聞] 台灣大哥大不忍了　3聲明怒轟NCC違反行政<br>🔥[19] [新聞] 泰山反擊龍邦爭經營權　六大指控陳敏薰向<br>🔥[15] [新聞] 假APP詐騙！冒凱基專員教投資　官網澄清,🔥[100] [新聞] 特斯拉再出招！改款Model 3外型曝光　陸<br>🔥[99] [新聞] 美國達31.4兆美元債務上限 專家示警：8<br>🔥[90] [新聞] 「越南版台灣50」被買到世界第二大 00885<br>🔥[72] [新聞] Google裁員1.2萬人！全球員額縮減6%<br>🔥[35] [新聞] 許勝雄獨子小年夜震撼彈 康舒砸153億併
2023-01-21,308.0,38.5,24.307553205889377,8.0,38.5,8.0,561.5714285714286,707.9,810.1166666666667,707.9,0.4350897019353016,-0.302570757294494,-0.7001523961726976,0.22645638731961834,47.85347042315119,-0.546682158008173,1.3956950921614224,1.1210225513881695,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14348.10443359375,正常期,低,0.5,False,False,0.0,,🔥[69] [新聞] 馬斯克在特斯拉承認交付量不及預期前出售<br>🔥[68] [新聞] 台積電被點名…為分散風險 英最新戰略文<br>🔥[53] [請益] 未上市股票風險？<br>🔥[43] [新聞] 是否向中國出售光刻機令荷蘭糾結，內線：<br>🔥[37] [新聞] 中國大陸半導體大基金 啟動新投資<br>🔥[19] [標的] 8349 恒耀 螺絲多<br>🔥[14] [標的] MMM.US 3M 討論<br>🔥[5] [心得]香港滙豐銀行 Trade 25 0佣金買美/港/A股,🔥[69] [新聞] 馬斯克在特斯拉承認交付量不及預期前出售<br>🔥[68] [新聞] 台積電被點名…為分散風險 英最新戰略文<br>🔥[43] [新聞] 是否向中國出售光刻機令荷蘭糾結，內線：<br>🔥[37] [新聞] 中國大陸半導體大基金 啟動新投資
2023-01-22,160.0,53.333333333333336,39.92910383834495,3.0,53.333333333333336,3.0,513.1428571428571,680.0666666666667,802.7,680.0666666666667,0.235271051857661,-0.1998186500776406,0.1027521072168534,0.2434702062845056,45.32473867278769,-0.7545121192978361,1.3956950921614224,1.1210225513881695,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14352.841533203125,正常期,低,0.5,False,False,0.0,,🔥[99] [請益] 台灣受薪階級真有可能財富自由？(禁回)<br>🔥[36] [新聞] 看好ChatGPT改寫產業規則！微軟擬對OpenA<br>🔥[25] [心得] 01/23~01/27 美股經濟數據&財報行事曆,🔥[36] [新聞] 看好ChatGPT改寫產業規則！微軟擬對OpenA
2023-01-23,373.0,53.285714285714285,28.645617964558358,7.0,53.285714285714285,7.0,432.7142857142857,674.5,791.3666666666667,674.5,0.553002223869533,0.317731172011872,0.5175498220895126,0.2382015633211676,47.99959953494729,-0.42209405329098104,1.3956950921614224,1.1210225513881695,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14355.824833984376,正常期,低,0.5,False,False,0.0,,🔥[90] [新聞] 晶片業又爆掉！全球2大廠庫存飆驚人數字<br>🔥[81] [新聞] 馬斯克疑涉內線交易 業績公布前提早賣股<br>🔥[62] [新聞] 報導：億萬富翁Peter Thiel共同創立的基<br>🔥[55] [請益] 賣房All in ETF<br>🔥[47] [新聞] Fed傳聲筒：2月再度縮小升息幅度<br>🔥[32] [請益] 量少的標的一定賺不了錢嗎?<br>🔥[6] [新聞] 200大個股PK 這檔金融股登法人買超王,🔥[90] [新聞] 晶片業又爆掉！全球2大廠庫存飆驚人數字<br>🔥[81] [新聞] 馬斯克疑涉內線交易 業績公布前提早賣股<br>🔥[62] [新聞] 報導：億萬富翁Peter Thiel共同創立的基<br>🔥[47] [新聞] Fed傳聲筒：2月再度縮小升息幅度<br>🔥[6] [新聞] 200大個股PK 這檔金融股登法人買超王
2023-01-24,369.0,36.9,24.45608308785362,10.0,36.9,10.0,375.14285714285717,671.6333333333333,782.4666666666667,671.6333333333333,0.5494069184574917,-0.0035953054120413386,-0.32132647742391335,0.23674243896238717,47.11615216114211,-0.42412061252138494,1.3956950921614224,1.1141974954779335,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14358.166831054688,正常期,低,0.5,False,False,0.0,,🔥[78] [新聞] 超狂提議！鑄1枚30兆鉑金硬幣避免美國違<br>🔥[65] [心得] 大盤頭肩底築底完成.(多)<br>🔥[53] [新聞] 美股3大指數開高 道瓊漲逾百點 台積電ADR<br>🔥[41] [新聞] 大客戶噴漲9％內幕曝光！台積電ADR嚇死人<br>🔥[40] [新聞] 科技裁員潮擴大 Spotify砍6%<br>🔥[30] [新聞] 美股氣氛好 台股金兔年有望開紅盤<br>🔥[30] [新聞] 馬斯克：2018年本可以通過出售SpaceX股票<br>🔥[28] [新聞] AI聊天機器人ChatGPT可望成就Nvidia<br>🔥[4] [新聞] 意外 歐元區景氣重拾成長<br>🔥[0] [新聞] 全球半導體股大漲謝金河嘆：我們正在放假,🔥[78] [新聞] 超狂提議！鑄1枚30兆鉑金硬幣避免美國違<br>🔥[53] [新聞] 美股3大指數開高 道瓊漲逾百點 台積電ADR<br>🔥[41] [新聞] 大客戶噴漲9％內幕曝光！台積電ADR嚇死人<br>🔥[40] [新聞] 科技裁員潮擴大 Spotify砍6%<br>🔥[30] [新聞] 美股氣氛好 台股金兔年有望開紅盤
2023-01-25,367.0,45.875,39.60316545789887,8.0,45.875,8.0,339.57142857142856,648.6333333333333,784.2333333333333,648.6333333333333,0.5658050259520017,0.016398107494509984,0.019993412906551322,0.2388066200702091,41.57787741972367,-0.4059068460506761,1.3956950921614224,1.1141974954779335,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14360.508828125,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 面板業寒冬！　LG可領半薪、休假1年<br>🔥[100] [新聞] 勞退基金投資失利 每名勞工預計虧損1.2<br>🔥[64] [新聞] 美政府告Google壟斷 要求分拆數位廣告業<br>🔥[56] [新聞] 傳ChatGPT威脅 Google 急Call創辦人幫忙<br>🔥[14] [新聞] 荷蘭國防部早在2020年便建議政府禁止ASML<br>🔥[13] [新聞] 特斯拉宣布擴建內華達廠 砸逾千億建2新廠<br>🔥[13] [新聞] 微軟前景乏味，去年底核心業務增長減緩<br>🔥[7] [新聞] 對沖基金Citadel去年勁賺160億美元　打破,🔥[100] [新聞] 面板業寒冬！　LG可領半薪、休假1年<br>🔥[100] [新聞] 勞退基金投資失利 每名勞工預計虧損1.2<br>🔥[64] [新聞] 美政府告Google壟斷 要求分拆數位廣告業<br>🔥[56] [新聞] 傳ChatGPT威脅 Google 急Call創辦人幫忙<br>🔥[14] [新聞] 荷蘭國防部早在2020年便建議政府禁止ASML
2023-01-26,445.0,40.45454545454545,22.518275406272288,11.0,40.45454545454545,11.0,366.57142857142856,640.8333333333334,781.2666666666667,640.8333333333334,0.694408322496749,0.12860329654474734,0.11220518905023735,0.23611696806101792,48.513101064643664,-0.2688598634844113,1.3956950921614224,1.1071070452981135,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14362.850825195312,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[81] [新聞] 特斯拉財報優於預期 馬斯克曝今年產量上<br>🔥[60] [新聞] 歐盟晶片法草案 戰略夥伴合作納台灣<br>🔥[60] [新聞] 過年大缺工　五星級飯店開440元時薪搶人<br>🔥[53] [新聞] 馬士基與MSC兩大龍頭決定2025年拆夥 業界<br>🔥[49] [新聞] 半導體領軍 台股開紅盤醞釀雙軋<br>🔥[41] [新聞] 美國去年第四季GDP初值增2.9%勝預期<br>🔥[32] [新聞] 停權2年後 Meta宣布將恢復川普臉書帳號<br>🔥[24] [新聞] IBM上季營收優預期 宣布全球裁員3900人<br>🔥[23] [新聞] 美國上周初領失業金人數再減6000人 連兩<br>🔥[16] [新聞] Fed升息奏效 美國廣義貨幣供給額M2史上,🔥[81] [新聞] 特斯拉財報優於預期 馬斯克曝今年產量上<br>🔥[60] [新聞] 歐盟晶片法草案 戰略夥伴合作納台灣<br>🔥[60] [新聞] 過年大缺工　五星級飯店開440元時薪搶人<br>🔥[53] [新聞] 馬士基與MSC兩大龍頭決定2025年拆夥 業界<br>🔥[49] [新聞] 半導體領軍 台股開紅盤醞釀雙軋
2023-01-27,630.0,42.0,30.601120427666885,15.0,42.0,15.0,378.85714285714283,619.1666666666666,775.5666666666667,619.1666666666666,1.0174966352624495,0.3230883127657005,0.19448501622095316,0.24511679356364335,53.3003448552462,0.07072567242742749,1.3956950921614224,1.1071070452981135,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14365.812822265625,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 美國圍堵政策 ASML：將逼使中國研發出先<br>🔥[100] [新聞] 英特爾估本季營收意外糟糕且會虧損<br>🔥[60] [新聞] Google冷血裁員！一封電郵通知解雇 20年<br>🔥[60] [新聞] 英特爾Q4營收7年來最低，指引大幅遜於預<br>🔥[55] [新聞] 陸客回來了 精品龍頭LVMH樂觀今年業績<br>🔥[55] [請益] 勞退自提的6%資金改投台灣加權正2(00675L)可行嗎?<br>🔥[44] [新聞] 美股開年樂歡騰 華爾街重量級法人警告苦<br>🔥[43] [新聞] 日本、荷蘭加入美國陣營 限制半導體設備<br>🔥[34] [新聞] 勞動、退撫基金年後銀彈上膛 台股迎千億<br>🔥[26] [新聞] 美國經濟成長優於預期 亞股洋溢樂觀氣氛,🔥[100] [新聞] 美國圍堵政策 ASML：將逼使中國研發出先<br>🔥[100] [新聞] 英特爾估本季營收意外糟糕且會虧損<br>🔥[60] [新聞] Google冷血裁員！一封電郵通知解雇 20年<br>🔥[60] [新聞] 英特爾Q4營收7年來最低，指引大幅遜於預<br>🔥[55] [新聞] 陸客回來了 精品龍頭LVMH樂觀今年業績
2023-01-28,418.0,26.125,17.783419243778738,16.0,26.125,16.0,394.57142857142856,601.3666666666667,764.4666666666667,601.3666666666667,0.6950834210963915,-0.32241321416605795,-0.6455015269317584,0.24252243620550318,47.678397458852196,-0.2681825274837407,1.3956950921614224,1.1071070452981135,1.5546186600537668,14922.33984375,14932.9296875,1772600.0,0.0,14370.724370117188,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[74] [新聞] 本土打造最精密的｢鑽石級｣齒輪 成功拿<br>🔥[55] [請益] 專職交易的成功經驗是可以複製的嗎？<br>🔥[42] [新聞] 鋼市囤貨 看到春燕飛來<br>🔥[35] [標的] 大盤 兔年開盤價預測<br>🔥[28] [標的] 大盤 空頭已過 牛市起漲點 討論<br>🔥[24] [請益] 如何評估今年美國經濟是否會衰退?<br>🔥[22] [標的] 2885.TW 元大金 睿涵阿姨節目多<br>🔥[22] [新聞] 春節期間全球股市上漲　謝金河預言：台<br>🔥[20] [標的] Unity<br>🔥[19] [新聞] 黃天牧留任 可望成金管會史上任期最長,🔥[74] [新聞] 本土打造最精密的｢鑽石級｣齒輪 成功拿<br>🔥[42] [新聞] 鋼市囤貨 看到春燕飛來<br>🔥[22] [新聞] 春節期間全球股市上漲　謝金河預言：台<br>🔥[19] [新聞] 黃天牧留任 可望成金管會史上任期最長
